Player;FSP.1;FSW.1;SSP.1;SSW.1;ACE.1;DBF.1;WNR.1;UFE.1;BPC.1;BPW.1;NPA.1
K.Zakopalova;59;28;41;10;1;7;23;33;18;7;8
Ka.Pliskova;63;28;37;6;5;8;24;27;2;2;20
Ka.Pliskova;73;33;27;4;13;1;32;6;7;3;5
Kaia Kanepi;64;27;36;12;6;3;22;39;3;9;3
Kaia Kanepi;70;32;30;8;2;3;17;33;5;6;0
Kaia Kanepi;71;20;29;5;4;2;16;15;1;3;0
Karin Knapp;57;18;43;13;;3;15;27;2;2;3
Karin Knapp;61;26;39;8;4;3;4;3;5;10;
Karin Knapp;53;40;47;23;3;9;20;55;6;9;6
Karolina Pliskova;60;26;40;7;5;0;5;0;5;14;
Karolina Pliskova;55;50;45;28;11;6;57;60;3;14;15
Karolina Pliskova;60;41;40;20;9;4;27;22;2;4;5
Katarzyna Piter;77;12;23;1;1;3;5;25;0;2;5
Katerina Siniakova;57;22;43;10;2;3;2;3;2;6;
Kei Nishikori;66;68;34;25;6;6;44;50;7;15;11
Kei Nishikori;64;43;36;15;5;3;30;27;6;12;10
Kei Nishikori;54;29;46;21;3;1;30;27;8;12;3
Kei Nishikori;66;51;34;16;2;1;36;51;4;10;20
Kei Nishikori;51;27;49;19;2;4;26;25;8;11;7
Kei Nishikori;63;45;37;19;4;5;43;56;11;23;16
Kei Nishikori;63;53;37;23;1;5;27;34;8;19;14
Kei Nishikori;65;27;35;15;0;1;14;39;0;4;8
Kei Nishikori;54;30;46;15;3;8;;;2;9;10
Kenny De Schepper;62;63;38;20;19;13;58;66;4;11;29
Kenny De Schepper;63;33;37;10;8;9;29;32;0;0;14
Kenny De Schepper;64;61;36;21;7;11;56;60;3;6;31
Kenny De Schepper;59;68;41;37;20;11;;;1;1;30
Kevin Anderson;63;76;37;28;21;9;21;9;3;14;
Kevin Anderson;65;43;35;18;15;5;30;22;3;5;12
Kevin Anderson;67;77;33;26;27;6;82;69;3;12;22
Kevin Anderson;72;40;28;9;16;1;31;30;0;0;6
Kevin Anderson;64;50;36;15;13;4;38;33;4;12;12
Kevin Anderson;68;69;32;26;14;3;58;37;5;11;14
Kevin Anderson;69;54;31;19;8;2;31;15;3;12;10
Kevin Anderson;71;34;29;7;5;2;25;41;0;2;6
Kevin Anderson;53;50;47;35;20;6;;;4;15;21
Kevin Anderson;64;27;36;11;7;4;;;0;0;4
Kiki Bertens;61;15;39;11;2;4;23;35;6;11;10
Kiki Bertens;63;42;37;12;3;10;31;54;5;10;9
Kimiko Date-Krumm;71;31;29;10;1;4;29;47;8;13;9
Kimiko Date-Krumm;79;15;21;3;0;1;8;20;0;1;4
Kirsten Flipkens;57;18;43;11;7;2;14;4;5;6;2
Kirsten Flipkens;48;15;52;10;0;7;17;29;1;1;10
Kirsten Flipkens;45;31;55;23;5;9;34;28;6;8;21
Kirsten Flipkens;53;33;47;13;1;5;33;40;6;17;27
Klara Zakopalova;50;18;50;7;1;5;27;27;4;14;10
Klara Zakopalova;58;22;42;11;1;2;13;46;3;7;3
Kr.Pliskova;69;16;31;6;6;1;20;29;8;3;12
Kristina Mladenovic;48;29;52;19;3;8;23;41;1;1;14
Kristina Mladenovic;55;27;45;16;6;4;25;22;0;1;7
Kristina Mladenovic;58;27;42;13;3;1;31;21;6;15;14
Kristyna Pliskova;60;18;40;9;0;3;6;27;0;4;3
Kurumi Nara;74;39;26;10;1;6;23;37;8;16;2
Kurumi Nara;66;26;34;15;0;2;8;26;4;4;5
Kurumi Nara;86;25;14;5;0;2;19;43;5;7;13
L Arruabarrena;52;16;48;12;1;4;7;18;6;1;8
L Davis;63;12;37;3;0;4;6;26;2;0;4
L Dominguez Lino;60;20;40;8;4;5;10;21;9;3;5
L Hradecka;49;17;51;4;3;7;20;31;0;0;6
L Robson;57;27;43;7;6;8;33;30;14;7;19
L Robson;59;28;41;17;8;2;23;21;2;1;5
L Robson;52;16;48;16;0;5;7;30;2;1;5
L.Arruabarrena;79;23;21;4;2;0;7;7;0;0;12
L.Davis;66;21;34;2;1;2;13;7;1;0;3
L.Dominguez Lino;64;16;36;5;;3;12;24;10;2;22
L.Hewitt;55;52;45;29;12;4;42;13;10;1;34
L.Hewitt;57;37;43;26;5;1;32;11;15;6;31
L.Hradecka;65;23;35;8;2;2;16;16;3;0;8
L.Kubot;57;44;43;20;9;3;32;11;6;0;54
L.Kubot;67;72;33;25;26;7;62;34;16;3;87
L.Kubot;60;34;40;16;11;6;43;18;11;7;37
L.Lacko;64;66;36;18;13;2;55;40;3;1;22
L.Mayer;65;44;35;15;5;5;27;28;5;2;32
L.Mayer;63;47;37;20;13;4;41;33;7;4;24
L.Robson;57;32;43;16;9;4;27;24;3;1;11
L.Robson;59;35;41;16;5;2;25;20;9;4;11
L.Robson;53;24;47;16;8;3;31;17;6;3;10
L.Rosol;59;81;41;39;20;13;95;74;17;3;59
L.Safarova;63;24;37;11;2;1;19;9;5;4;5
L.Safarova;65;37;35;19;1;4;21;30;5;4;9
L.Tsurenko;60;24;40;10;2;1;24;22;7;4;12
L.Tsurenko;48;17;52;17;2;7;12;42;3;1;13
Lara Arruabarrena;62;33;38;10;0;3;0;3;4;7;
Laura Robson;57;14;43;5;2;5;12;32;0;0;6
Laura Robson;56;18;44;5;4;6;25;39;2;5;1
Lauren Davis;61;23;39;7;;0;15;23;6;7;7
Lauren Davis;69;51;31;15;0;6;14;20;3;7;5
Lauren Davis;77;24;23;3;0;1;7;31;1;3;3
Lauren Davis;72;22;28;5;0;0;18;16;2;9;4
Leonardo Mayer;61;31;39;13;13;1;13;1;7;14;
Leonardo Mayer;52;28;48;17;3;7;14;39;0;0;7
Leonardo Mayer;64;68;36;28;11;8;48;69;6;10;19
Leonardo Mayer;57;60;43;37;8;8;;;3;14;
Leonardo Mayer;63;40;37;16;6;5;;;1;9;29
Lesia Tsurenko;55;12;45;7;1;3;16;35;3;7;0
Lesia Tsurenko;63;35;37;20;1;3;9;34;3;9;0
Lleyton Hewitt;51;76;49;38;23;5;54;61;7;13;23
Lleyton Hewitt;49;40;51;29;4;6;44;72;9;10;19
Lleyton Hewitt;46;38;54;29;8;7;;;10;19;14
Lleyton Hewitt;50;56;50;38;10;7;;;8;18;32
Lleyton Hewitt;52;49;48;37;11;2;;;4;7;24
Lleyton Hewitt;52;48;48;37;8;9;;;8;12;39
Lourdes Dominguez Lino;58;10;42;8;;2;9;30;1;2;5
Lourdes Dominguez Lino;47;12;53;14;1;2;8;14;2;6;4
Lucas Pouille;61;55;39;22;2;10;41;88;4;8;23
Lucas Pouille;48;36;52;33;8;3;38;37;5;11;10
Lucas Pouille;60;31;40;14;1;3;15;39;1;6;13
Lucie Hradecka;54;23;46;12;9;4;9;4;4;7;
Lucie Hradecka;44;33;56;26;9;9;9;9;0;6;
Lucie Hradecka;57;31;43;18;5;7;38;45;6;10;11
Lucie Safarova;59;37;41;21;3;4;3;4;4;8;
Lucie Safarova;62;47;38;20;6;7;6;7;4;13;
Lucie Safarova;59;33;41;17;2;7;21;43;6;16;5
Lucie Safarova;67;53;33;19;4;1;35;43;6;16;11
Lukas Lacko;61;35;39;18;5;1;17;29;1;3;8
Lukas Lacko;52;31;48;22;4;4;21;24;1;1;3
Lukas Lacko;50;48;50;29;11;6;;;5;12;10
Lukas Rosol;51;72;49;41;11;12;82;96;3;7;28
Lukas Rosol;62;41;38;23;7;4;62;50;4;7;9
Lukas Rosol;57;51;43;21;8;3;37;51;2;6;17
Lukas Rosol;47;44;53;27;18;14;;;5;12;
Lukasz Kubot;60;68;40;25;8;12;8;12;6;14;
Lukasz Kubot;64;30;36;12;4;5;25;45;6;16;16
Lukasz Kubot;75;46;25;8;1;2;23;26;4;6;9
Lukasz Kubot;38;28;62;27;5;14;;;4;8;
Luksika Kumkhum;48;26;52;20;4;6;28;27;5;16;7
Luksika Kumkhum;58;38;42;13;4;8;37;39;3;7;7
M Barthel;57;21;43;15;5;3;18;21;4;1;26
M Burdette;68;27;32;15;0;3;15;33;1;1;9
M Doi;58;21;42;17;1;5;15;23;16;2;6
M Keys;58;19;42;13;4;1;15;32;2;0;13
M Kirilenko;54;9;46;5;1;5;3;24;1;0;8
M Koehler;45;21;55;13;1;8;13;47;4;1;3
M Minella;65;43;35;18;1;2;15;37;15;4;18
M.Alund;74;53;26;13;8;2;28;23;3;2;23
M.Baghdatis;61;31;39;16;4;5;20;18;1;1;14
M.Barthel;74;32;26;8;1;1;11;22;1;0;9
M.Barthel;68;39;32;17;1;0;44;39;16;7;66
M.Bartoli;58;29;42;16;4;3;30;25;7;3;18
M.Bartoli;62;26;38;10;1;5;20;12;8;6;8
M.Bartoli;61;26;39;7;1;7;12;13;7;5;2
M.Bartoli;67;31;33;7;2;6;15;14;13;5;11
M.Bartoli;61;21;39;10;5;3;23;10;7;5;11
M.Bartoli;58;26;42;15;0;3;6;12;12;6;10
M.Bartoli;64;38;36;11;1;6;22;17;12;5;16
M.Burdette;74;38;26;10;0;4;42;54;20;8;44
M.Camerin;55;42;45;26;2;6;24;31;9;4;17
M.Cilic;70;45;30;16;16;2;41;19;6;4;11
M.Doi;64;25;36;14;1;5;30;27;10;5;15
M.Duque-Marino;64;48;36;20;4;7;19;25;11;4;13
M.Ebden;61;39;39;12;8;6;20;25;2;1;23
M.Erakovic;58;35;42;15;6;5;24;14;4;2;16
M.Erakovic;59;45;41;15;12;7;40;34;9;4;16
M.Erakovic;60;37;40;13;12;8;34;15;9;4;11
M.Gicquel;59;41;41;27;7;6;22;28;6;1;11
M.Granollers;72;73;28;15;11;3;48;29;5;2;75
M.Johansson;66;24;34;6;;6;22;29;4;1;27
M.Johansson;59;32;41;17;1;7;19;38;12;7;18
M.Keys;61;53;39;16;15;1;67;51;10;2;34
M.Keys;65;25;35;12;4;2;18;12;10;3;7
M.Keys;63;25;37;10;8;2;23;18;7;5;8
M.Kirilenko;60;21;40;10;2;0;8;4;2;1;7
M.Klizan;64;38;36;18;5;6;28;24;3;0;24
M.Koehler;60;21;40;8;2;4;19;18;7;2;3
M.Krajicek;50;11;50;11;1;2;7;8;3;0;11
M.Larcher De Brito;71;34;29;16;0;2;13;9;6;3;2
M.Larcher De Brito;71;28;29;9;0;3;10;14;5;1;4
M.Larcher De Brito;68;46;32;15;1;5;16;42;6;5;14
M.Llodra;62;43;38;21;17;4;43;15;6;3;47
M.Lucic-Baroni;56;28;44;16;7;3;30;31;9;4;8
M.Lucic-Baroni;64;28;36;14;6;1;33;25;4;3;7
M.Matosevic;53;43;47;22;6;3;29;36;12;4;31
M.Minella;48;12;52;12;1;1;5;6;1;1;7
M.Niculescu;85;46;15;7;0;1;26;22;13;6;48
M.Oudin;65;32;35;15;3;2;33;51;16;7;13
M.Przysiezny;56;41;44;21;4;2;29;20;8;5;27
M.Przysiezny;60;42;40;21;6;4;28;20;1;1;22
M.Puig;58;15;42;8;3;2;15;10;4;1;10
M.Puig;63;43;37;24;6;1;31;20;9;3;23
M.Puig;61;30;39;20;1;0;23;22;8;3;14
M.Puig;68;28;32;13;4;3;38;17;8;4;18
M.Raonic;68;57;32;17;22;4;48;24;4;0;22
M.Raonic;71;45;29;13;19;5;54;18;12;4;27
M.Reid;60;34;40;12;12;7;29;30;2;0;21
M.Russell;66;60;34;17;10;5;38;36;11;2;30
M.Rybarikova;64;29;36;16;1;1;31;55;8;3;48
M.Sharapova;68;35;32;14;5;0;27;18;8;1;9
M.Sharapova;60;20;40;9;6;5;21;18;7;1;7
M.Torro-Flor;61;9;39;6;1;1;10;17;0;0;6
M.Torro-Flor;72;25;28;8;;4;22;30;15;5;5
M.Youzhny;61;36;39;16;1;1;33;20;5;2;55
M.Youzhny;67;53;33;17;9;3;40;26;21;3;44
M.Youzhny;64;76;36;39;8;2;53;20;7;4;46
Madison Keys;52;45;48;30;11;4;11;4;8;10;
Madison Keys;63;39;37;18;3;1;30;43;8;16;6
Madison Keys;66;29;34;8;5;1;25;19;4;5;6
Madison Keys;61;31;39;11;4;4;17;38;2;6;1
Magdalena Rybarikova;67;27;33;8;4;1;18;16;5;8;9
Magdalena Rybarikova;52;16;48;8;4;1;13;38;2;5;7
Magdalena Rybarikova;73;19;27;6;2;0;14;13;6;12;8
Magdalena Rybarikova;66;32;34;11;4;3;22;32;3;6;8
Mallory Burdette;73;17;27;5;1;0;23;28;2;5;9
Mallory Burdette;68;27;32;11;1;1;27;17;5;7;7
Mandy Minella;55;21;45;11;2;3;2;3;0;0;
Mandy Minella;57;17;43;8;1;5;7;24;3;6;1
Mandy Minella;56;17;44;16;0;2;0;2;5;8;
Marc Gicquel;53;23;47;13;1;3;11;25;1;3;5
Marcel Granollers;61;64;39;27;13;4;41;34;2;3;20
Marcel Granollers;70;55;30;18;7;3;29;37;5;14;17
Marcel Granollers;52;43;48;27;13;9;;;8;16;
Marcel Granollers;62;63;38;28;14;4;;;6;11;25
Marcel Granollers;59;66;41;28;10;3;;;6;12;25
Marcos Baghdatis;52;53;48;20;8;4;37;50;1;9;16
Marcos Baghdatis;53;34;47;25;2;7;17;24;2;14;13
Marcos Baghdatis;60;34;40;20;16;3;;;5;10;5
Marcos Baghdatis;43;24;57;24;10;6;;;6;12;6
Marcos Baghdatis;47;50;53;43;16;8;;;2;9;25
Maria Joao Koehler;60;19;40;8;;9;20;45;3;8;4
Maria Kirilenko;57;31;43;8;2;5;17;18;3;4;6
Maria Kirilenko;51;19;49;12;2;4;24;14;5;11;3
Maria Kirilenko;75;9;25;1;1;;7;4;1;1;5
Maria Kirilenko;57;27;43;20;2;1;30;28;4;9;17
Maria Kirilenko;64;31;36;14;1;6;13;25;4;11;10
Maria Sharapova;62;41;38;10;12;11;42;39;6;10;2
Maria Sharapova;55;20;45;20;2;4;10;17;2;2;3
Maria Sharapova;66;30;34;13;1;2;30;45;4;4;9
Maria Sharapova;63;25;37;12;1;1;17;20;4;12;5
Maria Sharapova;57;22;43;13;3;8;25;34;8;8;4
Maria Sharapova;52;19;48;11;1;4;23;23;4;6;8
Maria Sharapova;66;31;34;12;3;8;27;45;5;10;8
Maria Sharapova;68;25;32;8;4;0;25;19;4;6;3
Maria Sharapova;60;44;40;23;2;12;34;67;7;20;6
Maria Sharapova;50;23;50;16;;8;35;35;6;14;12
Maria Sharapova;53;31;47;13;5;9;29;28;4;8;3
Mariana Duque-Marino;67;18;33;5;4;4;10;32;3;8;2
Mariana Duque-Marino;65;23;35;9;3;1;27;16;5;12;12
Mariana Duque-Marino;57;32;43;14;2;5;42;44;4;14;13
Maria-Teresa Torro-Flor;77;32;23;7;0;0;24;17;6;9;3
Maria-Teresa Torro-Flor;74;17;26;5;0;1;6;17;2;8;1
Marin Cilic;58;57;42;30;22;4;63;53;5;8;21
Marin Cilic;50;50;50;32;15;7;15;7;7;15;
Marin Cilic;50;26;50;20;5;1;35;15;7;12;13
Marin Cilic;51;32;49;23;8;3;32;15;5;7;5
Marin Cilic;59;43;41;27;6;4;34;56;2;9;20
Marina Erakovic;66;23;34;8;6;2;29;10;5;6;5
Marina Erakovic;50;15;50;8;2;5;15;27;1;10;3
Marina Erakovic;48;25;52;21;2;5;38;38;6;11;6
Marina Erakovic;59;35;41;17;6;5;28;45;4;6;5
Marina Erakovic;64;37;36;15;4;6;31;44;3;9;11
Marinko Matosevic;61;69;39;29;14;9;46;63;3;9;16
Marinko Matosevic;59;29;41;10;1;5;20;42;5;8;15
Marinko Matosevic;59;44;41;27;7;3;;;3;9;34
Marion Bartoli;62;14;38;8;1;5;9;19;1;3;5
Marion Bartoli;62;54;38;25;4;12;40;45;7;14;12
Marion Bartoli;62;34;38;14;0;5;15;24;5;11;16
Martin Alund;57;31;43;17;1;2;24;41;2;7;11
Martin Klizan;54;25;46;21;9;2;27;10;2;5;1
Martin Klizan;58;49;42;34;16;5;16;5;5;14;
Martin Klizan;53;32;47;21;6;4;36;38;0;3;18
Martin Klizan;49;29;51;22;7;4;32;37;6;11;13
Martin Klizan;56;30;44;25;6;5;32;57;4;7;15
Martin Klizan;47;10;53;10;4;5;;;0;9;8
Mathilde Johansson;68;29;32;9;;7;26;36;6;15;6
Mathilde Johansson;73;17;27;4;;3;11;18;1;1;1
Matthew Ebden;67;58;33;23;7;7;45;55;6;12;28
Matthew Ebden;68;64;32;19;8;3;30;43;3;11;26
Maxime Teixeira;64;37;36;12;4;5;26;42;5;8;11
Maximo Gonzalez;65;45;35;13;9;4;;;6;16;12
Maximo Gonzalez;68;51;32;17;3;4;;;4;10;14
Melanie Oudin;63;27;37;9;0;3;24;29;8;13;5
Melanie Oudin;65;12;35;7;1;2;18;31;3;8;7
Melinda Czink;57;23;43;12;1;4;18;26;2;6;11
Michael Berrer;63;39;37;19;9;6;9;6;5;12;
Michael Berrer;68;47;32;17;6;3;29;25;2;4;37
Michael Llodra;72;47;28;12;10;5;10;5;0;2;
Michael Llodra;58;56;42;16;17;6;59;46;7;18;38
Michael Llodra;61;59;39;32;14;4;44;26;2;7;28
Michael Llodra;63;31;37;12;2;6;;;1;2;33
Michael Russell;50;24;50;19;1;8;1;8;1;7;
Michael Russell;69;35;31;9;3;4;22;32;3;12;10
Michael Russell;59;37;41;17;6;4;;;1;3;30
Michal Przysiezny;69;48;31;17;15;0;15;0;5;8;
Michal Przysiezny;58;50;42;24;12;6;46;63;2;7;22
Michal Przysiezny;67;75;33;27;13;4;57;31;4;12;29
Michal Przysiezny;64;27;36;8;3;0;14;34;2;3;6
Michal Przysiezny;58;52;42;27;14;2;;;4;6;
Mikhail Kukushkin;55;55;45;23;2;3;2;3;4;14;
Mikhail Kukushkin;51;35;49;27;4;5;;;9;11;
Mikhail Kukushkin;57;42;43;29;7;0;;;3;3;
Mikhail Kukushkin;51;50;49;27;4;3;;;6;8;15
Mikhail Youzhny;69;39;31;17;5;2;11;30;7;9;5
Mikhail Youzhny;55;55;45;36;14;5;48;46;3;7;14
Mikhail Youzhny;65;70;35;20;11;5;71;52;6;20;26
Mikhail Youzhny;69;70;31;24;5;4;44;45;6;15;19
Mikhail Youzhny;64;40;36;21;3;3;42;29;4;8;16
Mikhail Youzhny;63;16;37;12;0;3;17;32;2;6;13
Mikhail Youzhny;64;50;36;20;8;3;;;3;11;
Mikhail Youzhny;52;33;48;23;8;3;;;7;19;
Mikhail Youzhny;57;43;43;21;9;6;;;7;12;12
Mikhail Youzhny;59;55;41;29;9;6;;;10;14;26
Mikhail Youzhny;56;29;44;23;2;4;;;2;10;10
Milos Raonic;64;56;36;17;21;7;48;29;7;20;21
Milos Raonic;64;57;36;23;27;2;63;36;2;6;17
Milos Raonic;59;55;41;30;21;5;50;39;1;3;22
Milos Raonic;73;55;27;14;16;2;61;36;6;9;32
Milos Raonic;63;62;37;25;24;5;75;42;4;12;33
Milos Raonic;57;49;43;29;16;1;50;38;1;4;13
Milos Raonic;63;51;37;19;28;4;;;3;12;12
Milos Raonic;63;44;37;12;9;2;;;6;18;33
Milos Raonic;67;66;33;19;28;6;;;4;8;23
Milos Raonic;56;83;44;46;39;11;;;6;22;47
Mirjana Lucic-Baroni;43;17;57;8;2;10;11;26;0;7;0
Mirjana Lucic-Baroni;56;15;44;8;3;2;12;44;1;6;0
Misaki Doi;52;12;48;5;1;3;10;26;1;8;0
Misaki Doi;62;16;38;9;0;2;10;11;1;4;7
Mona Barthel;69;41;31;10;2;3;33;30;3;6;8
Mona Barthel;63;44;37;18;3;6;25;33;4;5;11
Mona Barthel;60;22;40;13;4;6;22;45;2;4;6
Mona Barthel;57;30;43;16;1;0;37;35;1;4;13
Monica Niculescu;82;15;18;4;;1;18;21;2;2;5
Monica Niculescu;82;26;18;3;1;0;10;13;7;10;10
Monica Niculescu;66;35;34;9;0;6;8;18;7;14;12
Monica Niculescu;70;23;30;8;1;3;9;34;4;4;4
Monica Puig;61;30;39;13;8;5;25;27;4;5;6
Monica Puig;45;21;55;16;5;6;19;38;0;0;11
Monica Puig;52;40;48;21;4;6;21;36;6;9;3
Monica Puig;52;26;48;21;1;2;15;21;3;7;1
Monica Puig;59;24;41;12;1;2;21;31;3;5;7
N Li;68;43;32;14;5;8;44;42;14;7;23
N Li;63;20;37;10;0;4;8;24;4;1;19
N Li;58;17;42;8;3;2;20;12;7;7;12
N Li;58;19;42;13;4;1;29;17;10;5;17
N Li;62;19;48;13;6;1;28;13;10;4;13
N Li;65;29;35;10;11;6;23;21;7;4;9
N.Almagro;69;71;31;20;21;4;55;17;10;5;29
N.Almagro;72;58;28;8;18;3;32;18;1;1;19
N.Almagro;55;43;45;29;11;4;36;14;10;2;21
N.Bratchikova;65;20;35;8;2;4;24;30;6;2;19
N.Djokovic;65;44;35;17;13;3;40;16;13;6;22
N.Djokovic;74;40;26;12;8;1;38;3;16;5;21
N.Djokovic;59;39;41;22;12;0;41;12;18;4;20
N.Djokovic;63;41;37;26;5;;40;20;11;3;26
N.Djokovic;65;40;35;15;4;4;31;40;13;4;52
N.Djokovic;61;42;39;21;16;1;36;13;10;4;17
N.Djokovic;69;102;31;21;22;2;80;48;15;3;56
N.Li;62;24;38;11;2;4;29;12;7;5;18
N.Li;77;57;23;13;1;4;58;40;10;4;71
N.Li;69;43;31;15;4;3;28;28;10;7;10
N.Li;61;21;39;10;0;1;26;10;7;6;19
N.Li;73;29;27;7;0;4;24;14;11;6;15
N.Mahut;65;48;35;18;17;3;39;19;2;0;54
N.Mahut;72;44;28;10;17;3;41;18;8;5;26
N.Petrova;60;20;40;8;6;0;17;11;1;0;9
Na Li;76;24;24;7;3;0;20;18;5;12;13
Na Li;60;27;40;12;4;2;30;31;5;7;2
Na Li;60;43;40;18;5;6;17;50;4;10;8
Na Li;80;26;20;4;1;1;18;14;5;7;8
Na Li;64;23;36;10;1;1;23;17;5;8;7
Na Li;61;27;39;11;4;5;35;23;6;10;11
Na Li;60;21;40;15;2;3;34;30;5;10;8
Na Li;71;31;29;7;;3;26;37;6;10;13
Na Li;63;34;37;17;3;5;20;34;5;9;2
Nadia Petrova;58;37;42;16;12;3;29;50;5;8;5
Nadiya Kichenok;63;27;37;11;4;7;24;43;2;8;11
Nick Kyrgios;54;60;46;25;34;13;71;52;6;8;5
Nick Kyrgios;66;86;34;27;24;11;59;74;2;10;21
Nick Kyrgios;56;64;44;35;10;7;46;38;1;3;9
Nick Kyrgios;64;33;36;10;3;4;14;23;0;3;2
Nick Kyrgios;69;44;31;9;8;3;;;1;3;13
Nicolas Almagro;53;50;47;28;13;6;40;37;4;7;6
Nicolas Almagro;64;36;36;14;7;5;;;3;9;
Nicolas Almagro;63;71;37;31;7;1;69;67;6;13;19
Nicolas Almagro;69;50;31;12;19;2;43;20;5;13;12
Nicolas Almagro;46;36;54;30;9;6;41;45;5;12;11
Nicolas Mahut;64;63;36;23;7;4;49;57;6;15;24
Nicolas Mahut;63;50;37;22;6;5;;;1;3;
Nikolay Davydenko;77;76;23;11;6;4;6;4;7;24;
Nikolay Davydenko;77;48;23;11;6;1;39;43;4;5;9
Nikolay Davydenko;67;50;33;16;3;3;28;27;5;7;5
Nikolay Davydenko;65;41;35;18;2;1;22;28;5;14;15
Nikolay Davydenko;76;46;24;9;3;0;36;38;2;3;11
Nikolay Davydenko;57;57;43;28;7;6;;;8;14;
Nikolay Davydenko;51;25;49;18;2;4;;;1;6;
Nina Bratchikova;69;15;31;4;0;1;6;24;0;2;5
Novak Djokovic;68;45;32;17;10;0;40;30;4;8;8
Novak Djokovic;66;36;34;17;12;2;30;11;5;6;5
Novak Djokovic;63;38;37;20;6;1;31;23;5;8;16
Novak Djokovic;72;38;28;12;7;2;33;21;6;22;12
Novak Djokovic;73;75;27;23;7;1;45;60;4;7;26
Novak Djokovic;69;53;31;20;5;0;26;31;3;11;13
Novak Djokovic;72;38;28;10;1;2;29;26;7;16;17
Novak Djokovic;68;39;32;13;2;0;13;22;7;16;6
Novak Djokovic;74;71;26;23;2;2;38;42;4;8;13
Novak Djokovic;64;41;36;22;11;0;46;25;5;12;22
Novak Djokovic;67;76;33;30;5;2;54;75;5;9;32
Novak Djokovic;68;36;32;14;10;1;;;7;14;15
Novak Djokovic;74;48;26;11;13;2;;;5;14;15
Novak Djokovic;68;30;32;12;3;2;;;8;13;22
Novak Djokovic;68;49;32;19;5;1;;;7;12;27
Novak Djokovic;67;64;33;25;9;6;;;4;19;29
Novak Djokovic;68;40;32;16;6;2;;;3;11;22
O Govortsova;68;22;42;6;3;4;11;17;0;0;6
O Rogowska;47;8;53;4;1;6;13;38;2;0;5
O.Govortsova;58;30;42;16;0;5;20;26;5;4;20
O.Puchkova;56;9;44;3;0;5;8;12;4;2;10
O.Puchkova;69;24;31;4;;7;17;26;10;7;4
O.Rochus;62;30;38;17;0;0;17;14;0;0;4
Olga Govortsova;62;42;38;16;1;9;57;42;7;16;9
Olga Govortsova;70;20;30;6;0;1;18;26;1;2;13
Olga Govortsova;68;35;32;8;10;4;10;4;4;12;
Olga Puchkova;62;11;38;3;;4;4;25;1;7;0
Olivia Rogowska;63;25;37;10;2;6;21;31;6;13;4
Olivia Rogowska;61;26;39;14;5;2;22;36;3;5;8
P Kvitova;52;18;48;10;4;7;20;27;0;0;13
P Kvitova;73;47;27;11;3;4;29;29;11;5;16
P Ormaechea;41;9;59;15;0;4;2;16;6;1;7
P Ormaechea;59;32;41;10;2;5;24;35;13;6;8
P.Andujar;60;32;40;12;1;3;15;20;0;0;15
P.Cetkovska;69;28;31;7;6;1;30;14;9;4;11
P.Cetkovska;56;23;44;17;0;2;14;15;7;4;14
P.Cetkovska;71;31;29;7;1;3;30;13;8;4;15
P.Kohlschreiber;57;75;43;37;14;3;60;34;6;1;39
P.Kvitova;70;40;30;10;5;3;23;21;2;2;18
P.Kvitova;72;50;28;11;2;2;41;28;3;2;39
P.Kvitova;67;40;33;17;2;5;32;31;15;5;24
P.Kvitova;63;30;37;8;2;4;26;19;8;3;10
P.Lorenzi;54;40;46;22;4;2;22;15;6;0;23
P.Martic;54;24;46;15;5;8;27;23;11;4;21
P.Martic;50;20;50;14;3;7;30;27;14;3;40
P.Martic;59;32;41;14;10;6;29;19;11;5;15
P.Parmentier;62;16;38;10;3;3;16;12;3;1;13
P.Petzschner;65;31;35;11;3;0;19;26;4;1;26
Pablo Andujar;73;40;27;15;2;1;2;1;7;12;
Pablo Andujar;79;71;21;20;11;1;57;28;3;11;17
Pablo Andujar;56;49;44;27;2;4;28;39;3;12;11
Pablo Andujar;60;44;40;19;5;3;;;5;9;
Pablo Andujar;64;32;36;17;2;5;;;1;7;10
Pablo Carreno Busta;53;46;47;35;7;7;47;58;4;5;19
Pablo Carreno-Busta;62;27;38;11;1;3;12;29;1;3;9
Pablo Cuevas;51;39;49;24;17;6;;;0;1;5
Pablo Cuevas;59;67;41;27;5;6;54;57;6;20;14
Pablo Cuevas;56;37;44;19;2;4;23;39;2;5;8
Paolo Lorenzi;48;27;52;11;2;6;;;2;4;9
Paolo Lorenzi;46;42;54;31;6;8;39;54;10;18;19
Patricia Mayr-Achleitner;71;48;29;14;0;1;0;1;5;12;
Paula Ormaechea;57;26;43;7;2;7;2;7;2;3;
Paula Ormaechea;49;25;51;21;3;4;35;30;6;15;13
Paula Ormaechea;64;27;36;14;1;3;17;26;6;9;3
Paula Ormaechea;55;32;45;8;3;8;18;28;3;4;0
Paul-Henri Mathieu;56;29;44;16;7;8;;;1;3;8
Paul-Henri Mathieu;54;58;46;36;7;8;60;71;5;15;24
Pauline Parmentier;63;16;37;4;3;6;3;6;0;2;
Pauline Parmentier;54;12;46;6;0;6;5;22;1;1;3
Pere Riba;60;38;40;14;3;0;12;16;1;5;0
Peter Gojowczyk;55;67;45;30;15;8;;;4;10;
Peter Gojowczyk;55;44;45;22;8;6;36;59;1;6;5
Peter Gojowczyk;51;40;49;29;8;6;;;6;11;
