Player;FSP.1;FSW.1;SSP.1;SSW.1;ACE.1;DBF.1;WNR.1;UFE.1;BPC.1;BPW.1;NPA.1
Lukas Rosol;-1,854314441;-2,222431738;-1,118079845;-4,308429759;-5,412781653;-5,903604717;-7,62148544;-7,62148544;-7,00795661;-6,149016248;-7,62148544
Lukasz Kubot;-0,259139483;0,722506644;-2,713254802;-4,553841291;-6,639839312;-6,149016248;-6,639839312;-6,149016248;-6,885250844;-5,903604717;-7,62148544
Lukasz Kubot;0,23168358;-3,940312462;-3,204077866;-6,149016248;-7,130662376;-7,00795661;-4,553841291;-2,099725972;-6,885250844;-5,658193185;-5,658193185
Lukasz Kubot;1,581447006;-1,977020207;-4,553841291;-6,639839312;-7,498779674;-7,376073908;-4,799252823;-4,431135525;-7,130662376;-6,885250844;-6,517133546
Lukasz Kubot;-2,958666334;-4,185723993;-0,013727952;-4,308429759;-7,00795661;-5,903604717;-7,62148544;-7,62148544;-7,130662376;-6,639839312;-7,62148544
Luksika Kumkhum;-1,731608675;-4,431135525;-1,240785611;-5,167370121;-7,130662376;-6,885250844;-4,185723993;-4,308429759;-7,00795661;-5,658193185;-6,762545078
Luksika Kumkhum;-0,504551015;-2,958666334;-2,46784327;-6,026310482;-7,130662376;-6,639839312;-3,0813721;-2,835960568;-7,253368142;-6,762545078;-6,762545078
M Barthel;-0,627256781;-5,044664355;-2,345137504;-5,780898951;-7,00795661;-7,253368142;-5,412781653;-5,044664355;-7,130662376;-7,498779674;-4,431135525
M Burdette;0,722506644;-4,308429759;-3,69490093;-5,780898951;-7,62148544;-7,253368142;-5,780898951;-3,572195164;-7,498779674;-7,498779674;-6,517133546
M Doi;-0,504551015;-5,044664355;-2,46784327;-5,535487419;-7,498779674;-7,00795661;-5,780898951;-4,799252823;-5,658193185;-7,376073908;-6,885250844
M Keys;-0,504551015;-5,290075887;-2,46784327;-6,026310482;-7,130662376;-7,498779674;-5,780898951;-3,69490093;-7,376073908;-7,62148544;-6,026310482
M Kirilenko;-0,995374079;-6,517133546;-1,977020207;-7,00795661;-7,498779674;-7,00795661;-7,253368142;-4,676547057;-7,498779674;-7,62148544;-6,639839312
M Koehler;-2,099725972;-5,044664355;-0,872668313;-6,026310482;-7,498779674;-6,639839312;-6,026310482;-1,854314441;-7,130662376;-7,498779674;-7,253368142
M Minella;0,354389346;-2,345137504;-3,326783632;-5,412781653;-7,498779674;-7,376073908;-5,780898951;-3,0813721;-5,780898951;-7,130662376;-5,412781653
M.Alund;1,45874124;-1,118079845;-4,431135525;-6,026310482;-6,639839312;-7,376073908;-4,185723993;-4,799252823;-7,253368142;-7,376073908;-4,799252823
M.Baghdatis;-0,136433717;-3,817606696;-2,835960568;-5,658193185;-7,130662376;-7,00795661;-5,167370121;-5,412781653;-7,498779674;-7,498779674;-5,903604717
M.Barthel;1,45874124;-3,69490093;-4,431135525;-6,639839312;-7,498779674;-7,498779674;-6,271722014;-4,921958589;-7,498779674;-7,62148544;-6,517133546
M.Barthel;0,722506644;-2,835960568;-3,69490093;-5,535487419;-7,498779674;-7,62148544;-2,222431738;-2,835960568;-5,658193185;-6,762545078;0,477095112
M.Bartoli;-0,504551015;-4,063018227;-2,46784327;-5,658193185;-7,130662376;-7,253368142;-3,940312462;-4,553841291;-6,762545078;-7,253368142;-5,412781653
M.Bartoli;-0,013727952;-4,431135525;-2,958666334;-6,39442778;-7,498779674;-7,00795661;-5,167370121;-6,149016248;-6,639839312;-6,885250844;-6,639839312
M.Bartoli;-0,136433717;-4,431135525;-2,835960568;-6,762545078;-7,498779674;-6,762545078;-6,149016248;-6,026310482;-6,762545078;-7,00795661;-7,376073908
M.Bartoli;0,599800878;-3,817606696;-3,572195164;-6,762545078;-7,376073908;-6,885250844;-5,780898951;-5,903604717;-6,026310482;-7,00795661;-6,271722014
M.Bartoli;-0,136433717;-5,044664355;-2,835960568;-6,39442778;-7,00795661;-7,253368142;-4,799252823;-6,39442778;-6,762545078;-7,00795661;-6,271722014
M.Bartoli;-0,504551015;-4,431135525;-2,46784327;-5,780898951;-7,62148544;-7,253368142;-6,885250844;-6,149016248;-6,149016248;-6,885250844;-6,39442778
M.Bartoli;0,23168358;-2,958666334;-3,204077866;-6,271722014;-7,498779674;-6,885250844;-4,921958589;-5,535487419;-6,149016248;-7,00795661;-5,658193185
M.Burdette;1,45874124;-2,958666334;-4,431135525;-6,39442778;-7,62148544;-7,130662376;-2,46784327;-0,995374079;-5,167370121;-6,639839312;-2,222431738
M.Camerin;-0,872668313;-2,46784327;-2,099725972;-4,431135525;-7,376073908;-6,885250844;-4,676547057;-3,817606696;-6,517133546;-7,130662376;-5,535487419
M.Cilic;0,967918176;-2,099725972;-3,940312462;-5,658193185;-5,658193185;-7,376073908;-2,590549036;-5,290075887;-6,885250844;-7,130662376;-6,271722014
M.Doi;0,23168358;-4,553841291;-3,204077866;-5,903604717;-7,498779674;-7,00795661;-3,940312462;-4,308429759;-6,39442778;-7,00795661;-5,780898951
M.Duque-Marino;0,23168358;-1,731608675;-3,204077866;-5,167370121;-7,130662376;-6,762545078;-5,290075887;-4,553841291;-6,271722014;-7,130662376;-6,026310482
M.Ebden;-0,136433717;-2,835960568;-2,835960568;-6,149016248;-6,639839312;-6,885250844;-5,167370121;-4,553841291;-7,376073908;-7,498779674;-4,799252823
M.Erakovic;-0,504551015;-3,326783632;-2,46784327;-5,780898951;-6,885250844;-7,00795661;-4,676547057;-5,903604717;-7,130662376;-7,376073908;-5,658193185
M.Erakovic;-0,381845249;-2,099725972;-2,590549036;-5,780898951;-6,149016248;-6,762545078;-2,713254802;-3,449489398;-6,517133546;-7,130662376;-5,658193185
M.Erakovic;-0,259139483;-3,0813721;-2,713254802;-6,026310482;-6,149016248;-6,639839312;-3,449489398;-5,780898951;-6,517133546;-7,130662376;-6,271722014
M.Gicquel;-0,381845249;-2,590549036;-2,590549036;-4,308429759;-6,762545078;-6,885250844;-4,921958589;-4,185723993;-6,885250844;-7,498779674;-6,271722014
M.Granollers;1,213329708;1,336035474;-4,185723993;-5,780898951;-6,271722014;-7,253368142;-1,731608675;-4,063018227;-7,00795661;-7,376073908;1,581447006
M.Johansson;0,477095112;-4,676547057;-3,449489398;-6,885250844;-7,62148544;-6,885250844;-4,921958589;-4,063018227;-7,130662376;-7,498779674;-4,308429759
M.Johansson;-0,381845249;-3,69490093;-2,590549036;-5,535487419;-7,498779674;-6,762545078;-5,290075887;-2,958666334;-6,149016248;-6,762545078;-5,412781653
M.Keys;-0,136433717;-1,118079845;-2,835960568;-5,658193185;-5,780898951;-7,498779674;0,599800878;-1,363491377;-6,39442778;-7,376073908;-3,449489398
M.Keys;0,354389346;-4,553841291;-3,326783632;-6,149016248;-7,130662376;-7,376073908;-5,412781653;-6,149016248;-6,39442778;-7,253368142;-6,762545078
M.Keys;0,108977814;-4,553841291;-3,0813721;-6,39442778;-6,639839312;-7,376073908;-4,799252823;-5,412781653;-6,762545078;-7,00795661;-6,639839312
M.Kirilenko;-0,259139483;-5,044664355;-2,713254802;-6,39442778;-7,376073908;-7,62148544;-6,639839312;-7,130662376;-7,376073908;-7,498779674;-6,762545078
M.Klizan;0,23168358;-2,958666334;-3,204077866;-5,412781653;-7,00795661;-6,885250844;-4,185723993;-4,676547057;-7,253368142;-7,62148544;-4,676547057
M.Koehler;-0,259139483;-5,044664355;-2,713254802;-6,639839312;-7,376073908;-7,130662376;-5,290075887;-5,412781653;-6,762545078;-7,376073908;-7,253368142
M.Krajicek;-1,486197143;-6,271722014;-1,486197143;-6,271722014;-7,498779674;-7,376073908;-6,762545078;-6,639839312;-7,253368142;-7,62148544;-6,271722014
M.Larcher De Brito;1,090623942;-3,449489398;-4,063018227;-5,658193185;-7,62148544;-7,376073908;-6,026310482;-6,517133546;-6,885250844;-7,253368142;-7,376073908
M.Larcher De Brito;1,090623942;-4,185723993;-4,063018227;-6,517133546;-7,62148544;-7,253368142;-6,39442778;-5,903604717;-7,00795661;-7,498779674;-7,130662376
M.Larcher De Brito;0,722506644;-1,977020207;-3,69490093;-5,780898951;-7,498779674;-7,00795661;-5,658193185;-2,46784327;-6,885250844;-7,00795661;-5,903604717
M.Llodra;-0,013727952;-2,345137504;-2,958666334;-5,044664355;-5,535487419;-7,130662376;-2,345137504;-5,780898951;-6,885250844;-7,253368142;-1,854314441
M.Lucic-Baroni;-0,749962547;-4,185723993;-2,222431738;-5,658193185;-6,762545078;-7,253368142;-3,940312462;-3,817606696;-6,517133546;-7,130662376;-6,639839312
M.Lucic-Baroni;0,23168358;-4,185723993;-3,204077866;-5,903604717;-6,885250844;-7,498779674;-3,572195164;-4,553841291;-7,130662376;-7,253368142;-6,762545078
M.Matosevic;-1,118079845;-2,345137504;-1,854314441;-4,921958589;-6,885250844;-7,253368142;-4,063018227;-3,204077866;-6,149016248;-7,130662376;-3,817606696
M.Minella;-1,731608675;-6,149016248;-1,240785611;-6,149016248;-7,498779674;-7,498779674;-7,00795661;-6,885250844;-7,498779674;-7,498779674;-6,762545078
M.Niculescu;2,808504665;-1,977020207;-5,780898951;-6,762545078;-7,62148544;-7,498779674;-4,431135525;-4,921958589;-6,026310482;-6,885250844;-1,731608675
M.Oudin;0,354389346;-3,69490093;-3,326783632;-5,780898951;-7,253368142;-7,376073908;-3,572195164;-1,363491377;-5,658193185;-6,762545078;-6,026310482
M.Przysiezny;-0,749962547;-2,590549036;-2,222431738;-5,044664355;-7,130662376;-7,376073908;-4,063018227;-5,167370121;-6,639839312;-7,00795661;-4,308429759
M.Przysiezny;-0,259139483;-2,46784327;-2,713254802;-5,044664355;-6,885250844;-7,130662376;-4,185723993;-5,167370121;-7,498779674;-7,498779674;-4,921958589
M.Puig;-0,504551015;-5,780898951;-2,46784327;-6,639839312;-7,253368142;-7,376073908;-5,780898951;-6,39442778;-7,130662376;-7,498779674;-6,39442778
M.Puig;0,108977814;-2,345137504;-3,0813721;-4,676547057;-6,885250844;-7,498779674;-3,817606696;-5,167370121;-6,517133546;-7,253368142;-4,799252823
M.Puig;-0,136433717;-3,940312462;-2,835960568;-5,167370121;-7,498779674;-7,62148544;-4,799252823;-4,921958589;-6,639839312;-7,253368142;-5,903604717
M.Puig;0,722506644;-4,185723993;-3,69490093;-6,026310482;-7,130662376;-7,253368142;-2,958666334;-5,535487419;-6,639839312;-7,130662376;-5,412781653
M.Raonic;0,722506644;-0,627256781;-3,69490093;-5,535487419;-4,921958589;-7,130662376;-1,731608675;-4,676547057;-7,130662376;-7,62148544;-4,921958589
M.Raonic;1,090623942;-2,099725972;-4,063018227;-6,026310482;-5,290075887;-7,00795661;-0,995374079;-5,412781653;-6,149016248;-7,130662376;-4,308429759
M.Reid;-0,259139483;-3,449489398;-2,713254802;-6,149016248;-6,149016248;-6,762545078;-4,063018227;-3,940312462;-7,376073908;-7,62148544;-5,044664355
M.Russell;0,477095112;-0,259139483;-3,449489398;-5,535487419;-6,39442778;-7,00795661;-2,958666334;-3,204077866;-6,271722014;-7,376073908;-3,940312462
M.Rybarikova;0,23168358;-4,063018227;-3,204077866;-5,658193185;-7,498779674;-7,498779674;-3,817606696;-0,872668313;-6,639839312;-7,253368142;-1,731608675
M.Sharapova;0,722506644;-3,326783632;-3,69490093;-5,903604717;-7,00795661;-7,62148544;-4,308429759;-5,412781653;-6,639839312;-7,498779674;-6,517133546
M.Sharapova;-0,259139483;-5,167370121;-2,713254802;-6,517133546;-6,885250844;-7,00795661;-5,044664355;-5,412781653;-6,762545078;-7,498779674;-6,762545078
M.Torro-Flor;-0,136433717;-6,517133546;-2,835960568;-6,885250844;-7,498779674;-7,498779674;-6,39442778;-5,535487419;-7,62148544;-7,62148544;-6,885250844
M.Torro-Flor;1,213329708;-4,553841291;-4,185723993;-6,639839312;-7,62148544;-7,130662376;-4,921958589;-3,940312462;-5,780898951;-7,00795661;-7,00795661
M.Youzhny;-0,136433717;-3,204077866;-2,835960568;-5,658193185;-7,498779674;-7,498779674;-3,572195164;-5,167370121;-7,00795661;-7,376073908;-0,872668313
M.Youzhny;0,599800878;-1,118079845;-3,572195164;-5,535487419;-6,517133546;-7,253368142;-2,713254802;-4,431135525;-5,044664355;-7,253368142;-2,222431738
M.Youzhny;0,23168358;1,704152772;-3,204077866;-2,835960568;-6,639839312;-7,376073908;-1,118079845;-5,167370121;-6,762545078;-7,130662376;-1,977020207
Madison Keys;-1,240785611;-2,099725972;-1,731608675;-3,940312462;-6,271722014;-7,130662376;-6,271722014;-7,130662376;-6,639839312;-6,39442778;-7,62148544
Madison Keys;0,108977814;-2,835960568;-3,0813721;-5,412781653;-7,253368142;-7,498779674;-3,940312462;-2,345137504;-6,639839312;-5,658193185;-6,885250844
Madison Keys;0,477095112;-4,063018227;-3,449489398;-6,639839312;-7,00795661;-7,498779674;-4,553841291;-5,290075887;-7,130662376;-7,00795661;-6,885250844
Madison Keys;-0,136433717;-3,817606696;-2,835960568;-6,271722014;-7,130662376;-7,130662376;-5,535487419;-2,958666334;-7,376073908;-6,885250844;-7,498779674
Magdalena Rybarikova;0,599800878;-4,308429759;-3,572195164;-6,639839312;-7,130662376;-7,498779674;-5,412781653;-5,658193185;-7,00795661;-6,639839312;-6,517133546
Magdalena Rybarikova;-1,240785611;-5,658193185;-1,731608675;-6,639839312;-7,130662376;-7,498779674;-6,026310482;-2,958666334;-7,376073908;-7,00795661;-6,762545078
Magdalena Rybarikova;1,336035474;-5,290075887;-4,308429759;-6,885250844;-7,376073908;-7,62148544;-5,903604717;-6,026310482;-6,885250844;-6,149016248;-6,639839312
Magdalena Rybarikova;0,477095112;-3,69490093;-3,449489398;-6,271722014;-7,130662376;-7,253368142;-4,921958589;-3,69490093;-7,253368142;-6,885250844;-6,639839312
Mallory Burdette;1,336035474;-5,535487419;-4,308429759;-7,00795661;-7,498779674;-7,62148544;-4,799252823;-4,185723993;-7,376073908;-7,00795661;-6,517133546
Mallory Burdette;0,722506644;-4,308429759;-3,69490093;-6,271722014;-7,498779674;-7,498779674;-4,308429759;-5,535487419;-7,00795661;-6,762545078;-6,762545078
Mandy Minella;-0,872668313;-5,044664355;-2,099725972;-6,271722014;-7,376073908;-7,253368142;-7,376073908;-7,253368142;-7,62148544;-7,62148544;-7,62148544
Mandy Minella;-0,627256781;-5,535487419;-2,345137504;-6,639839312;-7,498779674;-7,00795661;-6,762545078;-4,676547057;-7,253368142;-6,885250844;-7,498779674
Mandy Minella;-0,749962547;-5,535487419;-2,222431738;-5,658193185;-7,62148544;-7,376073908;-7,62148544;-7,376073908;-7,00795661;-6,639839312;-7,62148544
Marc Gicquel;-1,118079845;-4,799252823;-1,854314441;-6,026310482;-7,498779674;-7,253368142;-6,271722014;-4,553841291;-7,498779674;-7,253368142;-7,00795661
Marcel Granollers;-0,136433717;0,23168358;-2,835960568;-4,308429759;-6,026310482;-7,130662376;-2,590549036;-3,449489398;-7,376073908;-7,253368142;-5,167370121
Marcel Granollers;0,967918176;-0,872668313;-3,940312462;-5,412781653;-6,762545078;-7,253368142;-4,063018227;-3,0813721;-7,00795661;-5,903604717;-5,535487419
Marcel Granollers;-1,240785611;-2,345137504;-1,731608675;-4,308429759;-6,026310482;-6,517133546;-7,62148544;-7,62148544;-6,639839312;-5,658193185;-7,62148544
Marcel Granollers;-0,013727952;0,108977814;-2,958666334;-4,185723993;-5,903604717;-7,130662376;-7,62148544;-7,62148544;-6,885250844;-6,271722014;-4,553841291
Marcel Granollers;-0,381845249;0,477095112;-2,590549036;-4,185723993;-6,39442778;-7,253368142;-7,62148544;-7,62148544;-6,885250844;-6,149016248;-4,553841291
Marcos Baghdatis;-1,240785611;-1,118079845;-1,731608675;-5,167370121;-6,639839312;-7,130662376;-3,0813721;-1,486197143;-7,498779674;-6,517133546;-5,658193185
Marcos Baghdatis;-1,118079845;-3,449489398;-1,854314441;-4,553841291;-7,376073908;-6,762545078;-5,535487419;-4,676547057;-7,376073908;-5,903604717;-6,026310482
Marcos Baghdatis;-0,259139483;-3,449489398;-2,713254802;-5,167370121;-5,658193185;-7,253368142;-7,62148544;-7,62148544;-7,00795661;-6,39442778;-7,00795661
Marcos Baghdatis;-2,345137504;-4,676547057;-0,627256781;-4,676547057;-6,39442778;-6,885250844;-7,62148544;-7,62148544;-6,885250844;-6,149016248;-6,885250844
Marcos Baghdatis;-1,854314441;-1,486197143;-1,118079845;-2,345137504;-5,658193185;-6,639839312;-7,62148544;-7,62148544;-7,376073908;-6,517133546;-4,553841291
Maria Joao Koehler;-0,259139483;-5,290075887;-2,713254802;-6,639839312;-7,62148544;-6,517133546;-5,167370121;-2,099725972;-7,253368142;-6,639839312;-7,130662376
Maria Kirilenko;-0,627256781;-3,817606696;-2,345137504;-6,639839312;-7,376073908;-7,00795661;-5,535487419;-5,412781653;-7,253368142;-7,130662376;-6,885250844
Maria Kirilenko;-1,363491377;-5,290075887;-1,608902909;-6,149016248;-7,376073908;-7,130662376;-4,676547057;-5,903604717;-7,00795661;-6,271722014;-7,253368142
Maria Kirilenko;1,581447006;-6,517133546;-4,553841291;-7,498779674;-7,498779674;-7,62148544;-6,762545078;-7,130662376;-7,498779674;-7,498779674;-7,00795661
Maria Kirilenko;-0,627256781;-4,308429759;-2,345137504;-5,167370121;-7,376073908;-7,498779674;-3,940312462;-4,185723993;-7,130662376;-6,517133546;-5,535487419
Maria Kirilenko;0,23168358;-3,817606696;-3,204077866;-5,903604717;-7,498779674;-6,885250844;-6,026310482;-4,553841291;-7,130662376;-6,271722014;-6,39442778
Maria Sharapova;-0,013727952;-2,590549036;-2,958666334;-6,39442778;-6,149016248;-6,271722014;-2,46784327;-2,835960568;-6,885250844;-6,39442778;-7,376073908
Maria Sharapova;-0,872668313;-5,167370121;-2,099725972;-5,167370121;-7,376073908;-7,130662376;-6,39442778;-5,535487419;-7,376073908;-7,376073908;-7,253368142
Maria Sharapova;0,477095112;-3,940312462;-3,449489398;-6,026310482;-7,498779674;-7,376073908;-3,940312462;-2,099725972;-7,130662376;-7,130662376;-6,517133546
Maria Sharapova;0,108977814;-4,553841291;-3,0813721;-6,149016248;-7,498779674;-7,498779674;-5,535487419;-5,167370121;-7,130662376;-6,149016248;-7,00795661
Maria Sharapova;-0,627256781;-4,921958589;-2,345137504;-6,026310482;-7,253368142;-6,639839312;-4,553841291;-3,449489398;-6,639839312;-6,639839312;-7,130662376
Maria Sharapova;-1,240785611;-5,290075887;-1,731608675;-6,271722014;-7,498779674;-7,130662376;-4,799252823;-4,799252823;-7,130662376;-6,885250844;-6,639839312
Maria Sharapova;0,477095112;-3,817606696;-3,449489398;-6,149016248;-7,253368142;-6,639839312;-4,308429759;-2,099725972;-7,00795661;-6,39442778;-6,639839312
Maria Sharapova;0,722506644;-4,553841291;-3,69490093;-6,639839312;-7,130662376;-7,62148544;-4,553841291;-5,290075887;-7,130662376;-6,885250844;-7,253368142
Maria Sharapova;-0,259139483;-2,222431738;-2,713254802;-4,799252823;-7,376073908;-6,149016248;-3,449489398;0,599800878;-6,762545078;-5,167370121;-6,885250844
Maria Sharapova;-1,486197143;-4,799252823;-1,486197143;-5,658193185;-7,62148544;-6,639839312;-3,326783632;-3,326783632;-6,885250844;-5,903604717;-6,149016248
Maria Sharapova;-1,118079845;-3,817606696;-1,854314441;-6,026310482;-7,00795661;-6,517133546;-4,063018227;-4,185723993;-7,130662376;-6,639839312;-7,253368142
Mariana Duque-Marino;0,599800878;-5,412781653;-3,572195164;-7,00795661;-7,130662376;-7,130662376;-6,39442778;-3,69490093;-7,253368142;-6,639839312;-7,376073908
Mariana Duque-Marino;0,354389346;-4,799252823;-3,326783632;-6,517133546;-7,253368142;-7,498779674;-4,308429759;-5,658193185;-7,00795661;-6,149016248;-6,149016248
Mariana Duque-Marino;-0,627256781;-3,69490093;-2,345137504;-5,903604717;-7,376073908;-7,00795661;-2,46784327;-2,222431738;-7,130662376;-5,903604717;-6,026310482
Maria-Teresa Torro-Flor;1,826858538;-3,69490093;-4,799252823;-6,762545078;-7,62148544;-7,62148544;-4,676547057;-5,535487419;-6,885250844;-6,517133546;-7,253368142
Maria-Teresa Torro-Flor;1,45874124;-5,535487419;-4,431135525;-7,00795661;-7,62148544;-7,498779674;-6,885250844;-5,535487419;-7,376073908;-6,639839312;-7,498779674
Marin Cilic;-0,504551015;-0,627256781;-2,46784327;-3,940312462;-4,921958589;-7,130662376;0,108977814;-1,118079845;-7,00795661;-6,639839312;-5,044664355
Marin Cilic;-1,486197143;-1,486197143;-1,486197143;-3,69490093;-5,780898951;-6,762545078;-5,780898951;-6,762545078;-6,762545078;-5,780898951;-7,62148544
Marin Cilic;-1,486197143;-4,431135525;-1,486197143;-5,167370121;-7,00795661;-7,498779674;-3,326783632;-5,780898951;-6,762545078;-6,149016248;-6,026310482
Marin Cilic;-1,363491377;-3,69490093;-1,608902909;-4,799252823;-6,639839312;-7,253368142;-3,69490093;-5,780898951;-7,00795661;-6,762545078;-7,00795661
Marin Cilic;-0,381845249;-2,345137504;-2,590549036;-4,308429759;-6,885250844;-7,130662376;-3,449489398;-0,749962547;-7,376073908;-6,517133546;-5,167370121
Marina Erakovic;0,477095112;-4,799252823;-3,449489398;-6,639839312;-6,885250844;-7,376073908;-4,063018227;-6,39442778;-7,00795661;-6,885250844;-7,00795661
Marina Erakovic;-1,486197143;-5,780898951;-1,486197143;-6,639839312;-7,376073908;-7,00795661;-5,780898951;-4,308429759;-7,498779674;-6,39442778;-7,253368142
Marina Erakovic;-1,731608675;-4,553841291;-1,240785611;-5,044664355;-7,376073908;-7,00795661;-2,958666334;-2,958666334;-6,885250844;-6,271722014;-6,885250844
Marina Erakovic;-0,381845249;-3,326783632;-2,590549036;-5,535487419;-6,885250844;-7,00795661;-4,185723993;-2,099725972;-7,130662376;-6,885250844;-7,00795661
Marina Erakovic;0,23168358;-3,0813721;-3,204077866;-5,780898951;-7,130662376;-6,885250844;-3,817606696;-2,222431738;-7,253368142;-6,517133546;-6,271722014
Marinko Matosevic;-0,136433717;0,84521241;-2,835960568;-4,063018227;-5,903604717;-6,517133546;-1,977020207;0,108977814;-7,253368142;-6,517133546;-5,658193185
Marinko Matosevic;-0,381845249;-4,063018227;-2,590549036;-6,39442778;-7,498779674;-7,00795661;-5,167370121;-2,46784327;-7,00795661;-6,639839312;-5,780898951
Marinko Matosevic;-0,381845249;-2,222431738;-2,590549036;-4,308429759;-6,762545078;-7,253368142;-7,62148544;-7,62148544;-7,253368142;-6,517133546;-3,449489398
Marion Bartoli;-0,013727952;-5,903604717;-2,958666334;-6,639839312;-7,498779674;-7,00795661;-6,517133546;-5,290075887;-7,498779674;-7,253368142;-7,00795661
Marion Bartoli;-0,013727952;-0,995374079;-2,958666334;-4,553841291;-7,130662376;-6,149016248;-2,713254802;-2,099725972;-6,762545078;-5,903604717;-6,149016248
Marion Bartoli;-0,013727952;-3,449489398;-2,958666334;-5,903604717;-7,62148544;-7,00795661;-5,780898951;-4,676547057;-7,00795661;-6,271722014;-5,658193185
Martin Alund;-0,627256781;-3,817606696;-2,345137504;-5,535487419;-7,498779674;-7,376073908;-4,676547057;-2,590549036;-7,376073908;-6,762545078;-6,271722014
Martin Klizan;-0,995374079;-4,553841291;-1,977020207;-5,044664355;-6,517133546;-7,376073908;-4,308429759;-6,39442778;-7,376073908;-7,00795661;-7,498779674
Martin Klizan;-0,504551015;-1,608902909;-2,46784327;-3,449489398;-5,658193185;-7,00795661;-5,658193185;-7,00795661;-7,00795661;-5,903604717;-7,62148544
Martin Klizan;-1,118079845;-3,69490093;-1,854314441;-5,044664355;-6,885250844;-7,130662376;-3,204077866;-2,958666334;-7,62148544;-7,253368142;-5,412781653
Martin Klizan;-1,608902909;-4,063018227;-1,363491377;-4,921958589;-6,762545078;-7,130662376;-3,69490093;-3,0813721;-6,885250844;-6,271722014;-6,026310482
Martin Klizan;-0,749962547;-3,940312462;-2,222431738;-4,553841291;-6,885250844;-7,00795661;-3,69490093;-0,627256781;-7,130662376;-6,762545078;-5,780898951
Martin Klizan;-1,854314441;-6,39442778;-1,118079845;-6,39442778;-7,130662376;-7,00795661;-7,62148544;-7,62148544;-7,62148544;-6,517133546;-6,639839312
Mathilde Johansson;0,722506644;-4,063018227;-3,69490093;-6,517133546;-7,62148544;-6,762545078;-4,431135525;-3,204077866;-6,885250844;-5,780898951;-6,885250844
Mathilde Johansson;1,336035474;-5,535487419;-4,308429759;-7,130662376;-7,62148544;-7,253368142;-6,271722014;-5,412781653;-7,498779674;-7,498779674;-7,498779674
Matthew Ebden;0,599800878;-0,504551015;-3,572195164;-4,799252823;-6,762545078;-6,762545078;-2,099725972;-0,872668313;-6,885250844;-6,149016248;-4,185723993
Matthew Ebden;0,722506644;0,23168358;-3,69490093;-5,290075887;-6,639839312;-7,253368142;-3,940312462;-2,345137504;-7,253368142;-6,271722014;-4,431135525
Maxime Teixeira;0,23168358;-3,0813721;-3,204077866;-6,149016248;-7,130662376;-7,00795661;-4,431135525;-2,46784327;-7,00795661;-6,639839312;-6,271722014
Maximo Gonzalez;0,354389346;-2,099725972;-3,326783632;-6,026310482;-6,517133546;-7,130662376;-7,62148544;-7,62148544;-6,885250844;-5,658193185;-6,149016248
Maximo Gonzalez;0,722506644;-1,363491377;-3,69490093;-5,535487419;-7,253368142;-7,130662376;-7,62148544;-7,62148544;-7,130662376;-6,39442778;-5,903604717
Melanie Oudin;0,108977814;-4,308429759;-3,0813721;-6,517133546;-7,62148544;-7,253368142;-4,676547057;-4,063018227;-6,639839312;-6,026310482;-7,00795661
Melanie Oudin;0,354389346;-6,149016248;-3,326783632;-6,762545078;-7,498779674;-7,376073908;-5,412781653;-3,817606696;-7,253368142;-6,639839312;-6,762545078
Melinda Czink;-0,627256781;-4,799252823;-2,345137504;-6,149016248;-7,498779674;-7,130662376;-5,412781653;-4,431135525;-7,376073908;-6,885250844;-6,271722014
Michael Berrer;0,108977814;-2,835960568;-3,0813721;-5,290075887;-6,517133546;-6,885250844;-6,517133546;-6,885250844;-7,00795661;-6,149016248;-7,62148544
Michael Berrer;0,722506644;-1,854314441;-3,69490093;-5,535487419;-6,885250844;-7,253368142;-4,063018227;-4,553841291;-7,376073908;-7,130662376;-3,0813721
Michael Llodra;1,213329708;-1,854314441;-4,185723993;-6,149016248;-6,39442778;-7,00795661;-6,39442778;-7,00795661;-7,62148544;-7,376073908;-7,62148544
Michael Llodra;-0,504551015;-0,749962547;-2,46784327;-5,658193185;-5,535487419;-6,885250844;-0,381845249;-1,977020207;-6,762545078;-5,412781653;-2,958666334
Michael Llodra;-0,136433717;-0,381845249;-2,835960568;-3,69490093;-5,903604717;-7,130662376;-2,222431738;-4,431135525;-7,376073908;-6,762545078;-4,185723993
Michael Llodra;0,108977814;-3,817606696;-3,0813721;-6,149016248;-7,376073908;-6,885250844;-7,62148544;-7,62148544;-7,498779674;-7,376073908;-3,572195164
Michael Russell;-1,486197143;-4,676547057;-1,486197143;-5,290075887;-7,498779674;-6,639839312;-7,498779674;-6,639839312;-7,498779674;-6,762545078;-7,62148544
Michael Russell;0,84521241;-3,326783632;-3,817606696;-6,517133546;-7,253368142;-7,130662376;-4,921958589;-3,69490093;-7,253368142;-6,149016248;-6,39442778
Michael Russell;-0,381845249;-3,0813721;-2,590549036;-5,535487419;-6,885250844;-7,130662376;-7,62148544;-7,62148544;-7,498779674;-7,253368142;-3,940312462
Michal Przysiezny;0,84521241;-1,731608675;-3,817606696;-5,535487419;-5,780898951;-7,62148544;-5,780898951;-7,62148544;-7,00795661;-6,639839312;-7,62148544
Michal Przysiezny;-0,504551015;-1,486197143;-2,46784327;-4,676547057;-6,149016248;-6,885250844;-1,977020207;0,108977814;-7,376073908;-6,762545078;-4,921958589
